timestamp,remaining_time,current_capital,total_pnl,active_positions,trades_executed,signals_generated,win_rate,drawdown,exposure,rejected_signals,error_count,BTC/USDT_indicators
2025-02-27T12:26:46.203621,0:11:39.544311,8.794920309361014,-1.2051,0,5,28,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:48.210500,0:11:37.537432,8.794920309361014,-1.2051,0,5,28,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:50.212388,0:11:35.535544,8.794920309361014,-1.2051,0,5,29,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:52.224716,0:11:33.523216,8.794920309361014,-1.2051,0,5,29,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:54.243828,0:11:31.504104,8.794920309361014,-1.2051,0,5,30,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:56.248386,0:11:29.499546,8.794920309361014,-1.2051,0,5,30,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:26:58.257978,0:11:27.489954,8.794920309361014,-1.2051,0,5,30,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:00.266851,0:11:25.481081,8.794920309361014,-1.2051,0,5,31,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:02.264412,0:11:23.483520,8.794920309361014,-1.2051,0,5,31,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:04.250153,0:11:21.497779,8.794920309361014,-1.2051,0,5,32,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:06.250038,0:11:19.497894,8.794920309361014,-1.2051,0,5,32,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:08.253911,0:11:17.494021,8.794920309361014,-1.2051,0,5,32,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:10.247285,0:11:15.500647,8.794920309361014,-1.2051,0,5,33,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:12.251218,0:11:13.496714,8.794920309361014,-1.2051,0,5,33,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:14.250091,0:11:11.497841,8.794920309361014,-1.2051,0,5,34,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:16.247532,0:11:09.500400,8.794920309361014,-1.2051,0,5,34,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:18.251027,0:11:07.496905,8.794920309361014,-1.2051,0,5,34,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:20.255724,0:11:05.492208,8.794920309361014,-1.2051,0,5,35,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:22.268177,0:11:03.479755,8.794920309361014,-1.2051,0,5,35,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:24.272669,0:11:01.475263,8.794920309361014,-1.2051,0,5,36,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:26.291223,0:10:59.456709,8.794920309361014,-1.2051,0,5,36,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:28.300758,0:10:57.447174,8.794920309361014,-1.2051,0,5,36,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:30.294295,0:10:55.453637,8.794920309361014,-1.2051,0,5,37,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:32.301182,0:10:53.446750,8.794920309361014,-1.2051,0,5,37,0.0,0.0,0,12,0,"{'rsi': 79.27536374586875, 'macd': 141.94089074498334, 'macd_signal': 148.70203447546209, 'macd_hist': -6.76114373047875, 'bb_upper': 53283.7891602815, 'bb_lower': 52057.89682327114, 'bb_mid': 52670.84299177632, 'bb_width': 0.02327459116615546, 'ema_fast': 53034.22603846846, 'ema_slow': 52863.11150321844, 'atr': 238.98878102952875, 'trend': 0.3236936502301946}"
2025-02-27T12:27:34.304220,0:10:51.443712,8.794920309361014,-1.2051,0,5,38,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:36.321245,0:10:49.426687,8.794920309361014,-1.2051,0,5,38,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:38.327571,0:10:47.420361,8.794920309361014,-1.2051,0,5,38,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:40.332701,0:10:45.415231,8.794920309361014,-1.2051,0,5,39,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:42.331673,0:10:43.416259,8.794920309361014,-1.2051,0,5,39,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:44.334302,0:10:41.413630,8.794920309361014,-1.2051,0,5,40,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:46.323981,0:10:39.423951,8.794920309361014,-1.2051,0,5,40,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:48.336342,0:10:37.411590,8.794920309361014,-1.2051,0,5,40,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:50.353775,0:10:35.394157,8.794920309361014,-1.2051,0,5,41,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:52.359921,0:10:33.388011,8.794920309361014,-1.2051,0,5,41,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:54.365078,0:10:31.382854,8.794920309361014,-1.2051,0,5,41,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:56.370956,0:10:29.376976,8.794920309361014,-1.2051,0,5,42,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:27:58.376674,0:10:27.371258,8.794920309361014,-1.2051,0,5,42,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:00.375681,0:10:25.372251,8.794920309361014,-1.2051,0,5,43,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:02.371093,0:10:23.376839,8.794920309361014,-1.2051,0,5,43,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:04.374631,0:10:21.373301,8.794920309361014,-1.2051,0,5,43,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:06.375854,0:10:19.372078,8.794920309361014,-1.2051,0,5,44,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:08.375811,0:10:17.372121,8.794920309361014,-1.2051,0,5,44,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:10.375908,0:10:15.372024,8.794920309361014,-1.2051,0,5,45,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:12.371926,0:10:13.376006,8.794920309361014,-1.2051,0,5,45,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:14.378253,0:10:11.369679,8.794920309361014,-1.2051,0,5,45,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:16.373648,0:10:09.374284,8.794920309361014,-1.2051,0,5,46,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:18.385123,0:10:07.362809,8.794920309361014,-1.2051,0,5,46,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:20.400613,0:10:05.347319,8.794920309361014,-1.2051,0,5,47,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:22.404650,0:10:03.343282,8.794920309361014,-1.2051,0,5,47,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:24.408922,0:10:01.339010,8.794920309361014,-1.2051,0,5,47,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:26.409772,0:09:59.338160,8.794920309361014,-1.2051,0,5,48,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:28.419250,0:09:57.328682,8.794920309361014,-1.2051,0,5,48,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:30.419875,0:09:55.328057,8.794920309361014,-1.2051,0,5,49,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
2025-02-27T12:28:32.419420,0:09:53.328512,8.794920309361014,-1.2051,0,5,49,0.0,0.0,0,12,0,"{'rsi': 6.713684937496893, 'macd': -163.19438592834194, 'macd_signal': -167.80941067574958, 'macd_hist': 4.615024747407631, 'bb_upper': 49591.3678902808, 'bb_lower': 48448.62806451786, 'bb_mid': 49019.99797739933, 'bb_width': 0.023311706913774242, 'ema_fast': 48653.953293637554, 'ema_slow': 48870.73713166272, 'atr': 234.19355678296853, 'trend': -0.4435861841844635}"
